"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""45371947859""","=""kckasten""","=""17936636560966666""","=""I love this so, so much 🥺❤️ thank you for sharing this piece with us 💫""","=""https://www.instagram.com/kckasten""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/244752418_1558124601189427_1772732234008252302_n.jpg""","=""13/03/2022, 16:57:51"""
"=""250354061""","=""underratedchocolate""","=""18151457716223453""","=""Sooo beautiful 🥺💞""","=""https://www.instagram.com/underratedchocolate""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/275409130_996078921317629_3325906764380215000_n.jpg""","=""13/03/2022, 17:05:23"""
"=""3404483""","=""viknesvari.heartflow""","=""18226944391105576""","=""Oh wow I don’t believe it’s a coincidence that I shared this piece of your work last night on my Insta stories 💖""","=""https://www.instagram.com/viknesvari.heartflow""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/125867053_433890444283814_860898179403324672_n.jpg""","=""13/03/2022, 17:52:27"""
"=""5754954530""","=""ch1c.jpg""","=""17941074265909736""","=""🙌S""","=""https://www.instagram.com/ch1c.jpg""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/275168942_941888396527287_4926558500932765100_n.jpg""","=""13/03/2022, 17:54:56"""
"=""1594300684""","=""kristabellamidwife""","=""17931612356086298""","=""❤️""","=""https://www.instagram.com/kristabellamidwife""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/241804299_1081586852653806_7221169311299671477_n.jpg""","=""13/03/2022, 19:48:51"""
"=""23144814""","=""judith_den_haan""","=""17926664423303290""","=""Beautiful! ❤️❤️❤️""","=""https://www.instagram.com/judith_den_haan""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/267996416_440509867669561_7199169811909116364_n.jpg""","=""13/03/2022, 20:20:55"""
"=""47222200412""","=""youvegotmagic""","=""18129125107256365""","=""@wellbeingtraining ❤️""","=""https://www.instagram.com/youvegotmagic""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277475976_115858317585573_7121447408591802244_n.jpg""","=""13/03/2022, 21:14:06"""
"=""6859936484""","=""barbarayankee""","=""17943783550761291""","=""♥️🔥♥️""","=""https://www.instagram.com/barbarayankee""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/136802869_700664450649612_2635122750893729040_n.jpg""","=""13/03/2022, 21:48:38"""
"=""208196070""","=""hohanabarreto""","=""17903819843404833""","=""❤️""","=""https://www.instagram.com/hohanabarreto""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/273266874_724731268693706_1000235136657369156_n.jpg""","=""13/03/2022, 23:15:58"""
"=""47198722381""","=""the_tales_by_amira_""","=""18040913368325430""","=""Loved it 👏🔥""","=""https://www.instagram.com/the_tales_by_amira_""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/273864470_418351930045602_4784301856457135792_n.jpg""","=""13/03/2022, 23:25:50"""
"=""5620126849""","=""nicole.dawson.9256""","=""17916422024343140""","=""Thank you, this is incredible ❤️""","=""https://www.instagram.com/nicole.dawson.9256""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/269900154_949641688990666_6451422922110212761_n.jpg""","=""13/03/2022, 23:31:05"""
"=""27530132464""","=""steph_french""","=""17882247302630673""","=""Thank you, Nikita ❤️""","=""https://www.instagram.com/steph_french""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/273617491_282980143776029_1467209656273861576_n.jpg""","=""13/03/2022, 23:52:22"""
"=""8422177712""","=""barkingmaxbakingcass""","=""17888441144613654""","=""This ❤️""","=""https://www.instagram.com/barkingmaxbakingcass""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/87675568_185936966018433_1689397477184110592_n.jpg""","=""13/03/2022, 23:53:13"""
"=""49450522656""","=""kinriverhealing""","=""17932799594024427""","=""@nikita_gill so true. I found this after yrs of avoiding it and harming myself and others as a result, when I accepted it, the harm was less.""","=""https://www.instagram.com/kinriverhealing""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/241309117_566744311439138_5831436274597075733_n.jpg""","=""14/03/2022, 00:54:08"""
"=""144592194""","=""jbgauthierboss""","=""18128628784262396""","=""Thank you ❤️""","=""https://www.instagram.com/jbgauthierboss""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/183070978_217014223212711_9049147163369231928_n.jpg""","=""14/03/2022, 02:25:25"""
"=""26330521909""","=""mirror.on.the.moon""","=""17933327168026991""","=""❤️❤️❤️❤️❤️""","=""https://www.instagram.com/mirror.on.the.moon""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/274633119_676268213814615_8876216725519669452_n.jpg""","=""14/03/2022, 04:15:50"""
"=""2231130041""","=""chocolategirl98""","=""17933078795043448""","=""@tattooedtink I thought about you while reading this ❤️❤️❤️""","=""https://www.instagram.com/chocolategirl98""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/16584869_1262438183875707_7223507127782866944_a.jpg""","=""14/03/2022, 04:35:11"""
"=""31738204""","=""tattooedtink""","=""17922626108200046""","=""@chocolategirl98 thank you ❤️""","=""https://www.instagram.com/tattooedtink""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/73178491_411237036213435_5153576458706223104_n.jpg""","=""14/03/2022, 04:44:12"""
"=""9988282432""","=""helenward1941""","=""17900246129530317""","=""THIS IS A GREAT READ FROM SOMEONE WHO HAS PERHAPS GONE THROUGH ALL 3 PARTS THE LAST BEING WHAT CAN HAPPEN BY KEEPIG YOUR WITS ABOUT YOU I JUST 💖d READING IT AND ITS A GREAT PIECE OF GREAT SENSE JUST WONDERFUL GIVING THE BRAVE MOTHERS AN INSIGHT THAT THEY ARE NOT ALONE AND REALLY BEING PROUD IN WHAT YOU DO!!! I RESPECT YOU ALL WITH💓👍💯🎥😎😍🙄🙄😘😘😅😅😭😭😊😊💖💜💙❤️💓""","=""https://www.instagram.com/helenward1941""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/47581513_219138085673961_3609407472365731840_n.jpg""","=""14/03/2022, 04:57:50"""
"=""4312935458""","=""shortyrockliz""","=""18151315381223316""","=""❤️❤️❤️❤️❤️ @nikita_gill for my mother ✨✨""","=""https://www.instagram.com/shortyrockliz""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/277145799_781598982818285_5177007692254245147_n.jpg""","=""14/03/2022, 05:22:07"""
"=""36306859""","=""maallis10""","=""17940596923902528""","=""I am still a second child. Loneliness has crept in with grief and won’t let go.""","=""https://www.instagram.com/maallis10""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/275418078_1156217021787702_8533881765598677007_n.jpg""","=""14/03/2022, 06:44:06"""
"=""22115965""","=""priestessdancer""","=""17935512553992116""","=""❤️‍🔥❤️‍🔥❤️‍🔥""","=""https://www.instagram.com/priestessdancer""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/275171617_4368256863275453_4540781759623519619_n.jpg""","=""14/03/2022, 19:09:11"""
"=""7762036876""","=""fullthrottle8888""","=""17902777352445458""","=""Depth transparency and Growth !!""","=""https://www.instagram.com/fullthrottle8888""","=""https://instagram.fbho1-2.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg""","=""14/03/2022, 19:20:08"""
"=""14402276""","=""rachellouisehouse""","=""17933544613913667""","=""@clairechanelle 💔💔💔""","=""https://www.instagram.com/rachellouisehouse""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/254442730_223362053095989_5650476951778438229_n.jpg""","=""14/03/2022, 19:54:57"""
"=""39400317371""","=""michelleoneill712020""","=""17915315735244590""","=""🌦❤️""","=""https://www.instagram.com/michelleoneill712020""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/150284239_3659074714187152_4291852835898725274_n.jpg""","=""15/03/2022, 00:47:37"""
"=""4795073659""","=""marymcgillycuddy""","=""17953935994710355""","=""❤️""","=""https://www.instagram.com/marymcgillycuddy""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/80589531_313373779598151_8671408171689967616_n.jpg""","=""15/03/2022, 03:29:32"""
"=""335410063""","=""garystuartlive""","=""17913818639273315""","=""amazing""","=""https://www.instagram.com/garystuartlive""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/20582424_1426524747460512_2678839864941608960_a.jpg""","=""15/03/2022, 04:05:52"""
"=""335410063""","=""garystuartlive""","=""17944256890849798""","=""wow!""","=""https://www.instagram.com/garystuartlive""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/20582424_1426524747460512_2678839864941608960_a.jpg""","=""15/03/2022, 04:19:22"""
