"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""4719035127""","=""mi.chaveluv""","=""17878393898588447""","=""the first moment thati read the caption, I already knew its Emily inspired👏😍""","=""https://www.instagram.com/mi.chaveluv""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277477336_349845137195709_2512381298076356322_n.jpg""","=""22/02/2022, 16:28:26"""
"=""8573048105""","=""astral.ashley""","=""17918704790329136""","=""@bell.co 🕊🕊🤍🙏.""","=""https://www.instagram.com/astral.ashley""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/278029386_5074982629223744_6687421800685973589_n.jpg""","=""22/02/2022, 18:09:31"""
"=""8573048105""","=""astral.ashley""","=""17925369845040068""","=""Thank you so much for this""","=""https://www.instagram.com/astral.ashley""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/278029386_5074982629223744_6687421800685973589_n.jpg""","=""22/02/2022, 18:09:41"""
"=""3750184""","=""mimimartiniello""","=""18126428584262617""","=""Thank you Nikita ♥️ this has spoken to me on every level. It’s beyond beautiful x""","=""https://www.instagram.com/mimimartiniello""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/254895544_1249329975591720_7908755407075581593_n.jpg""","=""22/02/2022, 18:29:27"""
"=""243367099""","=""maddenmadness7""","=""17981420272465071""","=""@mysplitendz""","=""https://www.instagram.com/maddenmadness7""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/239197171_369121064785760_105204311267288994_n.jpg""","=""22/02/2022, 18:58:55"""
"=""1154873392""","=""meikequirine""","=""18282967618036086""","=""@katjamater ❤️💔""","=""https://www.instagram.com/meikequirine""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/277331712_300279802237467_6647785061675224686_n.jpg""","=""22/02/2022, 19:15:03"""
"=""45474453214""","=""stellatheochari""","=""17916186740179256""","=""I think that I am the monster and grief came to me to make me more human. It is a part of me""","=""https://www.instagram.com/stellatheochari""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/274112145_605817070657698_2232189360281882925_n.jpg""","=""22/02/2022, 19:46:50"""
"=""12315384233""","=""shivanand_c_t""","=""17944080748834583""","=""Fab 👌""","=""https://www.instagram.com/shivanand_c_t""","=""https://scontent-gmp1-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg""","=""22/02/2022, 20:02:40"""
"=""12315384233""","=""shivanand_c_t""","=""17925194051036846""","=""Deeply touched to the core""","=""https://www.instagram.com/shivanand_c_t""","=""https://scontent-gmp1-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg""","=""22/02/2022, 20:03:01"""
"=""5704017""","=""mysplitendz""","=""18284004547059726""","=""@maddenmadness7 wow. Spot on. ❤️ Thankyou""","=""https://www.instagram.com/mysplitendz""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/124245853_848921909180165_6257846023704358817_n.jpg""","=""22/02/2022, 20:51:48"""
"=""2151325872""","=""instastav90""","=""18200038795151015""","=""that was beautiful""","=""https://www.instagram.com/instastav90""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/42793443_1990293977718212_5152260381942480896_n.jpg""","=""22/02/2022, 21:26:20"""
"=""15742417""","=""stefticzonsmoczyk""","=""17964004894522231""","=""🙏🏼🙏🏼 💓""","=""https://www.instagram.com/stefticzonsmoczyk""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/275514074_1065326140686644_4871104498977217980_n.jpg""","=""22/02/2022, 21:48:21"""
"=""1127646932""","=""the_ashlife""","=""17894276642579069""","=""All the feels! ❤️❤️❤️❤️❤️😢""","=""https://www.instagram.com/the_ashlife""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/12301355_905680426147735_164022580_a.jpg""","=""22/02/2022, 22:35:17"""
"=""1992046227""","=""kristinmosh""","=""17886781055526836""","=""So tactile.  So gorgeous.  So real.  Thank you ❤️""","=""https://www.instagram.com/kristinmosh""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277293447_266996332299385_7888193170486087579_n.jpg""","=""22/02/2022, 22:47:40"""
"=""41368973426""","=""lasletrasdealicia""","=""17863502516680096""","=""🖤""","=""https://www.instagram.com/lasletrasdealicia""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277752974_651037439322105_7750545786728314332_n.jpg""","=""22/02/2022, 22:50:43"""
"=""15744723665""","=""rosiegrover8""","=""17942618116809854""","=""@tresadernemma ❤️""","=""https://www.instagram.com/rosiegrover8""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/65528011_654150388394141_6396550143176343552_n.jpg""","=""22/02/2022, 23:18:17"""
"=""50358923061""","=""the_notorious_067""","=""17949844609686205""","=""Every time I read your quotes I fall in love with your flawless words. 💗""","=""https://www.instagram.com/the_notorious_067""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277899159_136175242277543_4753620639626320028_n.jpg""","=""23/02/2022, 00:13:48"""
"=""4167286573""","=""animal.artist.alice""","=""17843789711740548""","=""@tavenermeg Dave ❤️❤️❤️""","=""https://www.instagram.com/animal.artist.alice""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/217305294_129439372664390_1762132992963416845_n.jpg""","=""23/02/2022, 00:14:44"""
"=""8942503656""","=""jay_sicka""","=""18155933245211658""","=""This is so true. So beautiful in its realism.  Holding space and care for my grief feels this way.""","=""https://www.instagram.com/jay_sicka""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/269867069_340444637892483_4338799720802481240_n.jpg""","=""23/02/2022, 00:15:28"""
"=""50826669510""","=""rus_and_kaleo""","=""17907898619510806""","=""Thank you 💛""","=""https://www.instagram.com/rus_and_kaleo""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/275919339_3177697459165385_8774858695165218215_n.jpg""","=""23/02/2022, 02:11:13"""
