"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""4796746719""","=""lainypainy""","=""17917372592190349""","=""Well said""","=""https://www.instagram.com/lainypainy""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/41532578_464855410703402_126136510809374720_n.jpg""","=""07/03/2022, 00:00:37"""
"=""3635644358""","=""gill5695""","=""17931996068033195""","=""😢💔""","=""https://www.instagram.com/gill5695""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/237285793_137221211908928_6032649650471797220_n.jpg""","=""07/03/2022, 00:03:59"""
"=""3513474319""","=""house_of_kerrs""","=""18228626413105725""","=""Peace be with all 💗🕊""","=""https://www.instagram.com/house_of_kerrs""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/274898647_660432135410338_5829192029028857552_n.jpg""","=""07/03/2022, 00:15:48"""
"=""32214936765""","=""rezannegelardin""","=""17913187259507824""","=""😢""","=""https://www.instagram.com/rezannegelardin""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/274958696_633927981003778_1253359494990926167_n.jpg""","=""07/03/2022, 00:19:36"""
"=""236276818""","=""bottomll""","=""17846502290728945""","=""❤️❤️ 🇺🇦 🇺🇦""","=""https://www.instagram.com/bottomll""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/40003251_685683945123891_8894175390755454976_n.jpg""","=""07/03/2022, 00:19:47"""
"=""34979336""","=""marjolein_eleonora""","=""17955670663635566""","=""🤍🤍🤍""","=""https://www.instagram.com/marjolein_eleonora""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/272641562_519167222963634_6161513390186640262_n.jpg""","=""07/03/2022, 00:21:59"""
"=""1470065618""","=""evagreenweb""","=""17927746649131468""","=""❤️""","=""https://www.instagram.com/evagreenweb""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/43006173_405144463352664_4983745360103997440_n.jpg""","=""07/03/2022, 00:29:02"""
"=""33201441043""","=""__jana_80""","=""18191484247087712""","=""💗💔""","=""https://www.instagram.com/__jana_80""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/132192541_668228917167833_5066787483509739875_n.jpg""","=""07/03/2022, 00:39:03"""
"=""5646773935""","=""jafri_shahana110""","=""17947171444768820""","=""🔥👏""","=""https://www.instagram.com/jafri_shahana110""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/277704827_679633003287078_2472420311639194015_n.jpg""","=""07/03/2022, 00:44:36"""
"=""7673343""","=""eye_dstudiosbywenda""","=""17871170207660078""","=""❤️😢""","=""https://www.instagram.com/eye_dstudiosbywenda""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/271916828_1013352916193773_4836901127149471233_n.jpg""","=""07/03/2022, 00:56:19"""
