"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""47222200412""","=""youvegotmagic""","=""18161954122213078""","=""@b1n4h_""","=""https://www.instagram.com/youvegotmagic""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277475976_115858317585573_7121447408591802244_n.jpg""","=""20/03/2022, 20:30:29"""
"=""47222200412""","=""youvegotmagic""","=""17846020700747148""","=""❤️❤️❤️""","=""https://www.instagram.com/youvegotmagic""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277475976_115858317585573_7121447408591802244_n.jpg""","=""20/03/2022, 20:30:40"""
"=""1449625050""","=""louschoof""","=""17931705926098550""","=""<3 thank you""","=""https://www.instagram.com/louschoof""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/11055711_813624882056995_74899850_a.jpg""","=""20/03/2022, 20:35:47"""
"=""1491628445""","=""j.diallo""","=""17936772484987606""","=""Thanks. Needed this for my own dark days. It might have to be a daily practice for a while.""","=""https://www.instagram.com/j.diallo""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/274879851_372850741016352_2381902874451397950_n.jpg""","=""20/03/2022, 20:36:32"""
"=""1456405165""","=""simranramsay_""","=""17963092291592421""","=""😍😍""","=""https://www.instagram.com/simranramsay_""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/242174710_109902938108044_1975575639610625289_n.jpg""","=""20/03/2022, 20:39:54"""
"=""27773329""","=""mduck21""","=""18159605962209309""","=""This past week has been incredibly hard, thank you for this ❤️""","=""https://www.instagram.com/mduck21""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277366358_2060887724088993_8523107586380320533_n.jpg""","=""20/03/2022, 21:05:21"""
"=""27103690""","=""f_aryal_""","=""17965843312568505""","=""Beautiful ❤️""","=""https://www.instagram.com/f_aryal_""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/124860912_357279208704082_9085191771369941167_n.jpg""","=""20/03/2022, 21:27:41"""
"=""454685190""","=""terrisalminen""","=""17983473394472776""","=""Incredibly beautiful""","=""https://www.instagram.com/terrisalminen""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/275803481_1135214713895278_3180546304183573473_n.jpg""","=""20/03/2022, 22:20:38"""
"=""46400175389""","=""daniee6""","=""18286033426065008""","=""@sofiaaifossil""","=""https://www.instagram.com/daniee6""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277999249_1002125750667862_8136548297033760978_n.jpg""","=""20/03/2022, 23:20:58"""
"=""392023492""","=""maryegoround""","=""18199231000153703""","=""I needed this. ❤️ THANK YOU.""","=""https://www.instagram.com/maryegoround""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/275536310_3057525001177485_8102226574135587607_n.jpg""","=""20/03/2022, 23:57:52"""
"=""51235367665""","=""go4kik""","=""17941777516908521""","=""Thank you, really needed this today.❤️""","=""https://www.instagram.com/go4kik""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/272076365_469965137979500_670371205317125160_n.jpg""","=""21/03/2022, 00:00:46"""
"=""12145718221""","=""esperantogallery""","=""17911519007449639""","=""❤️❤️❤️❤️""","=""https://www.instagram.com/esperantogallery""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/210065259_347737030098384_725291634051952163_n.jpg""","=""21/03/2022, 00:09:51"""
"=""34150750217""","=""shayari_my_heart""","=""18044666710318155""","=""Have you published this poetry collection?  If yes than what is it's name?""","=""https://www.instagram.com/shayari_my_heart""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/242858507_540634570361467_7737591323795435953_n.jpg""","=""21/03/2022, 01:00:58"""
"=""52002607""","=""mainemomma72""","=""17927554589058938""","=""oh yes thank you""","=""https://www.instagram.com/mainemomma72""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/30918053_237423343483971_2015210462148296704_n.jpg""","=""21/03/2022, 01:17:20"""
"=""1946400386""","=""ricardofurniture""","=""18041974054322240""","=""never understood the romance of brown eyes, everything else is spot on though""","=""https://www.instagram.com/ricardofurniture""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/54732018_2023112614652066_2341707472193978368_n.jpg""","=""21/03/2022, 01:20:55"""
