"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""17328030""","=""beccyjmackenzie""","=""17975045434502939""","=""@graciegray91 ❤️""","=""https://www.instagram.com/beccyjmackenzie""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/155214179_134926925182443_6868718114994684463_n.jpg""","=""08/03/2022, 18:01:15"""
"=""453416045""","=""graciegray91""","=""18113742280286698""","=""@beccyjmackenzie 💯 ❤️❤️""","=""https://www.instagram.com/graciegray91""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/191000202_2637360489898000_6364282395653030721_n.jpg""","=""08/03/2022, 18:15:22"""
"=""212792696""","=""sc3nix""","=""18005882083400304""","=""Thank you for posting.  It helps so much to know you are not the only person in the world experiencing this.❤️""","=""https://www.instagram.com/sc3nix""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/271578640_494516028684207_3417456686923784074_n.jpg""","=""08/03/2022, 18:22:29"""
"=""482122617""","=""sinemm82""","=""17916367802199028""","=""Thank you 😊""","=""https://www.instagram.com/sinemm82""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/203207672_535222277501764_775674069994359172_n.jpg""","=""08/03/2022, 18:46:49"""
"=""45371947859""","=""kckasten""","=""17962643353589817""","=""Thank you for this reminder 🥺❤️""","=""https://www.instagram.com/kckasten""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/244752418_1558124601189427_1772732234008252302_n.jpg""","=""08/03/2022, 19:04:51"""
"=""292996146""","=""amanda.klein3""","=""18028454338353909""","=""This!!!!!! 🔥""","=""https://www.instagram.com/amanda.klein3""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/247490213_427752038694307_7687759232065375671_n.jpg""","=""08/03/2022, 19:30:39"""
"=""8432981745""","=""emmamariefuscoweb""","=""17880650210586955""","=""🙌♥️""","=""https://www.instagram.com/emmamariefuscoweb""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/65714115_322076745343596_2887834107436335104_n.jpg""","=""08/03/2022, 19:37:18"""
"=""1558587604""","=""eleverbiest""","=""17911315193414717""","=""❤️""","=""https://www.instagram.com/eleverbiest""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/82890559_599831673924497_3960446797419118592_n.jpg""","=""08/03/2022, 20:24:41"""
"=""217218223""","=""cici_waite""","=""18230517295102828""","=""❤️""","=""https://www.instagram.com/cici_waite""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/241475076_299317805330786_2416096746309460831_n.jpg""","=""08/03/2022, 20:29:46"""
"=""406851109""","=""wandering.gnome""","=""17905260365380724""","=""@wanderingwithasmile ❤️""","=""https://www.instagram.com/wandering.gnome""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/73129997_421028905279230_8503422002059542528_n.jpg""","=""08/03/2022, 21:12:57"""
