"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""48914107017""","=""susan.livingston.3""","=""18266045971073780""","=""Yes, I'm getting to that point""","=""https://www.instagram.com/susan.livingston.3""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/242588441_1580980165587176_6276376757508108609_n.jpg""","=""04/04/2022, 23:51:08"""
"=""12056723579""","=""desy_giggles""","=""17909292734358235""","=""🙌""","=""https://www.instagram.com/desy_giggles""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/277597390_271611185173984_7009638897137229187_n.jpg""","=""04/04/2022, 23:53:00"""
"=""1463950817""","=""duhdannii""","=""17931499166124748""","=""@tessdoe45""","=""https://www.instagram.com/duhdannii""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/253488406_468939401170666_3390726930889802222_n.jpg""","=""05/04/2022, 00:11:07"""
"=""5584528633""","=""iam_surojit18""","=""17991416986454522""","=""❤️""","=""https://www.instagram.com/iam_surojit18""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/248312481_311130797491996_5252392391208200447_n.jpg""","=""05/04/2022, 00:20:20"""
"=""629840207""","=""nhills1014""","=""18085393279289576""","=""❤️❤️❤️❤️""","=""https://www.instagram.com/nhills1014""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/43387175_308180976639878_2897138754651160576_n.jpg""","=""05/04/2022, 00:33:57"""
"=""1481373080""","=""kochandetka""","=""17941247638942321""","=""❤️""","=""https://www.instagram.com/kochandetka""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/273744391_368679031660401_1928604135542851552_n.jpg""","=""05/04/2022, 00:36:47"""
"=""31040574""","=""misserrricka""","=""17864502632699751""","=""☺️✨""","=""https://www.instagram.com/misserrricka""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/277901023_5033588350036000_5004889787856960402_n.jpg""","=""05/04/2022, 00:46:56"""
"=""189292006""","=""tyloryasmin""","=""17938260334993202""","=""@ashleyvigus ❤️""","=""https://www.instagram.com/tyloryasmin""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/275585009_125632090034498_4439247906052232003_n.jpg""","=""05/04/2022, 00:51:50"""
"=""18083980142""","=""_laurajoy_""","=""17900397452550377""","=""@jaime_jenkins19 it’s perfect""","=""https://www.instagram.com/_laurajoy_""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/275795180_675984373600468_7686715042653087363_n.jpg""","=""05/04/2022, 00:55:13"""
"=""607340967""","=""rmdrk""","=""17918704313347089""","=""@susan.livingston.3 😍😍😍""","=""https://www.instagram.com/rmdrk""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/277817707_1497072180731097_5357906790860103711_n.jpg""","=""05/04/2022, 01:29:02"""
