"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""14521209819""","=""_the_feelingless_heart""","=""18052490458313615""","=""@racer131 why is she moving out?""","=""https://www.instagram.com/_the_feelingless_heart""","=""https://instagram.fknu1-2.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg""","=""05/04/2022, 10:24:57"""
"=""28671770""","=""sunshine.jm_""","=""17906065922425682""","=""🔥. Praying for an everlasting love for me & a future family 🤍 🙏🏼""","=""https://www.instagram.com/sunshine.jm_""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/274890198_1272797509877073_8551076707213289905_n.jpg""","=""05/04/2022, 10:25:27"""
"=""55128396""","=""spencersnotreal""","=""18219602158191289""","=""@candicealicetho""","=""https://www.instagram.com/spencersnotreal""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/14718362_1089484147834956_319984508185083904_a.jpg""","=""05/04/2022, 10:25:48"""
"=""28158655670""","=""love_guru_baba780""","=""17924235221257913""","=""##घर_बैठे_फोन_पर_समाधान_हम_कहते_नहीं_करके_दिखाते_हैं 💯%Solution -(((( *+91-7300317981* )🌴🌴
#समस्याओ_से_परेशान_तुरंत_कुछ_घंटों_में_समाधान_घर_बैठे =🌴 call +91-((( *+91-7300317981* )
स्पेशलिस्ट:- वशीकरण, प्रेम-विवाह माता-पिता को मनाना, सौतन-दुशमन छुटकारा ,घर मै कलह-कलेश रहना, पति-पत्नी मै अनबन ,,काम-काज मै घाटा, कर्ज हो जाना,बच्चा ना होना या होकर नष्ट हो जाना होना, 
📲 ( *_7300317981_* )
#only_one_call_change_your_life
#get_immediately_solution_for_your_all_problem_contact_now -((+91- *7300317981* )""","=""https://www.instagram.com/love_guru_baba780""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/146267231_123175256281743_3404886984296081258_n.jpg""","=""05/04/2022, 10:33:06"""
"=""25817288019""","=""victor_dylan_paid854""","=""17908818659378029""","=""$6,350 FOR THE FIRST 7 PEOPLE TO DM """"ALIVE ”🥶💸 HMU ASAP, GOD BLESS Y'ALL🙏📊""","=""https://www.instagram.com/victor_dylan_paid854""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/277652717_979007519411295_8094093883159927625_n.jpg""","=""05/04/2022, 10:39:05"""
"=""1465002223""","=""krystallll_24""","=""18002714110419651""","=""@thekingoftampa""","=""https://www.instagram.com/krystallll_24""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/275998841_268243415498196_8334789864302728765_n.jpg""","=""05/04/2022, 10:40:16"""
"=""52823789838""","=""scottzcunningham""","=""17933252272982522""","=""Bouncing back stronger when it comes to finance All thanks to you I actually made about $11,500 with an investment of $1,200. I recommend @tradecryptowithnerrisa as the person we should all invest our money with her""","=""https://www.instagram.com/scottzcunningham""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277957425_689069075769815_3908677748174592667_n.jpg""","=""05/04/2022, 10:41:51"""
"=""18634832649""","=""chanelgal26""","=""17941503562947077""","=""Facts 😍🙌""","=""https://www.instagram.com/chanelgal26""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/272285590_727721344859678_8985913665699230416_n.jpg""","=""05/04/2022, 10:58:41"""
"=""19929835""","=""jon_jon_rios""","=""17959659706647440""","=""@makaylasouth_ 🥺❤️""","=""https://www.instagram.com/jon_jon_rios""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/123699387_354269335863573_8724299363436182132_n.jpg""","=""05/04/2022, 11:03:50"""
"=""485228295""","=""alisacs2""","=""17934599573091965""","=""Beautiful and true ❤️❤️🔥🔥""","=""https://www.instagram.com/alisacs2""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/274627345_506639497505189_5317222514846235106_n.jpg""","=""05/04/2022, 11:04:47"""
"=""2904555186""","=""mellyalova""","=""17996737009438963""","=""superrr!!!! ❤️❤️❤️❤️❤️""","=""https://www.instagram.com/mellyalova""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/277904151_772175593763489_4110075425333260024_n.jpg""","=""05/04/2022, 11:17:08"""
"=""2317204192""","=""mrchristie426""","=""17851292447724016""","=""Till death do us part!""","=""https://www.instagram.com/mrchristie426""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/276057154_382329873717680_4566459739009136839_n.jpg""","=""05/04/2022, 11:42:51"""
"=""346960690""","=""adawnthompson""","=""17915313815298064""","=""✨🖤🖤🖤✨""","=""https://www.instagram.com/adawnthompson""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/12822559_182592098795961_2138581830_a.jpg""","=""05/04/2022, 11:44:42"""
"=""2502396""","=""heather_hellmann_h2""","=""18039445732330898""","=""👏👏👏👏""","=""https://www.instagram.com/heather_hellmann_h2""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/278036258_1003837713559076_1190614882747088925_n.jpg""","=""05/04/2022, 12:22:13"""
"=""2164877775""","=""jessica00522""","=""17923736309126450""","=""@rellp15 ❤️❤️""","=""https://www.instagram.com/jessica00522""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/174305040_163559562314828_3711634787201095577_n.jpg""","=""05/04/2022, 12:40:06"""
"=""143608724""","=""__babylayface__""","=""17919544502213948""","=""@ig_nevalied""","=""https://www.instagram.com/__babylayface__""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/277401325_112288081413594_1345237868218428479_n.jpg""","=""05/04/2022, 12:43:04"""
"=""47884955168""","=""candicealicetho""","=""17965693978596691""","=""@spencersnotreal 💜💜💜""","=""https://www.instagram.com/candicealicetho""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/277697848_659068771878605_544026014036350133_n.jpg""","=""05/04/2022, 13:33:51"""
"=""43769400740""","=""liliana.m2913""","=""18232505680098200""","=""❤️👏👏👏👏❤️🙏""","=""https://www.instagram.com/liliana.m2913""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/256263151_2132694886882692_3725453157531273587_n.jpg""","=""05/04/2022, 14:02:21"""
"=""986807752""","=""hagers1stxwife""","=""17842750280760929""","=""And even then, sometimes they teach you how to say goodbye....""","=""https://www.instagram.com/hagers1stxwife""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/274476836_709310403770911_7804990729350043903_n.jpg""","=""05/04/2022, 14:11:17"""
"=""12259639019""","=""jumah500000""","=""18172504423200707""","=""Me I share not, Especially my spotlight👏👏👏👏👏👏👏👏🙌. It's my world""","=""https://www.instagram.com/jumah500000""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/275064543_516195706560951_3292792926389272734_n.jpg""","=""05/04/2022, 15:40:45"""
"=""7759253463""","=""let_the_pen_speakk""","=""17937852266005091""","=""❤️❤️""","=""https://www.instagram.com/let_the_pen_speakk""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/277924682_708132370319983_2414172314232871921_n.jpg""","=""05/04/2022, 16:14:42"""
"=""51182263948""","=""godlysolution""","=""17934364834957103""","=""Forgiveness and sacrifice is one of the biggest challenges but also the most important in any relationship.""","=""https://www.instagram.com/godlysolution""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/273651003_358188686153528_5773719580111543674_n.jpg""","=""05/04/2022, 16:21:26"""
"=""33137051650""","=""skhumbuzo_maurice_""","=""18013488754385490""","=""True ❤️❤️❤️❤️""","=""https://www.instagram.com/skhumbuzo_maurice_""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/277029663_5105780079481179_1458374420651061977_n.jpg""","=""05/04/2022, 16:51:11"""
"=""1224943295""","=""jessjua25""","=""17925293369266632""","=""@abbydcny""","=""https://www.instagram.com/jessjua25""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/273929158_1016943472227598_11697768427707962_n.jpg""","=""05/04/2022, 17:06:47"""
"=""50725129476""","=""tapasya_mohandas""","=""17936789648010618""","=""Yeah""","=""https://www.instagram.com/tapasya_mohandas""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/266077793_110273324839197_6922507359577716740_n.jpg""","=""05/04/2022, 17:18:04"""
"=""8268680451""","=""naturelove_89""","=""17901014969547596""","=""Depends on the dynamics of relationships, especially if there is toxicity or abuse involved. If there is no work or changes being made on either sides than there’s no point to continue those types of relationships""","=""https://www.instagram.com/naturelove_89""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/272584413_1111746936279726_6299128609680881530_n.jpg""","=""05/04/2022, 18:11:10"""
"=""52480797""","=""tashadewald""","=""17935329029038955""","=""@gabby_morgan156 😘""","=""https://www.instagram.com/tashadewald""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277322384_381182316944494_6489382324331308092_n.jpg""","=""05/04/2022, 18:38:06"""
"=""20745961""","=""gabby_morgan156""","=""17889363614541301""","=""@tashadewald ❤️❤️😘""","=""https://www.instagram.com/gabby_morgan156""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/241518937_175612004677411_1669492750493951081_n.jpg""","=""05/04/2022, 19:30:13"""
