"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""4455390252""","=""lovelygrl1010""","=""17916791021372877""","=""YES!!!¡💕""","=""https://www.instagram.com/lovelygrl1010""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277916192_507698267598325_4781079611848381376_n.jpg""","=""05/04/2022, 12:32:15"""
"=""698279843""","=""phoenixgoddess21""","=""17965681633592538""","=""@lao_ty you.""","=""https://www.instagram.com/phoenixgoddess21""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/274941137_537508337567723_355767992678512725_n.jpg""","=""05/04/2022, 12:40:39"""
"=""44752170761""","=""im_samina25""","=""18141913123248000""","=""@rimsha__93""","=""https://www.instagram.com/im_samina25""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/271670038_513214986594291_3257055016294734313_n.jpg""","=""05/04/2022, 12:50:10"""
"=""3136719147""","=""ahersaurabh_""","=""17914533788313431""","=""@maurya_ankita_29 ♾️""","=""https://www.instagram.com/ahersaurabh_""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/248689109_238293058286352_7771566276175059778_n.jpg""","=""05/04/2022, 13:13:40"""
"=""394255911""","=""keely_harold""","=""17946599839885994""","=""@meghannahll awww love you ❤️❤️❤️""","=""https://www.instagram.com/keely_harold""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/275854032_520993849623973_958783724879237606_n.jpg""","=""05/04/2022, 13:26:57"""
"=""7486020354""","=""josh_wyatt392""","=""17959140922634471""","=""That’s what I need 🤔😔""","=""https://www.instagram.com/josh_wyatt392""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/182330485_516567856032587_2151807685899612927_n.jpg""","=""05/04/2022, 13:29:11"""
"=""228150768""","=""islander_now""","=""17903509865532606""","=""@imgladyoureglad  i miss you ! 🥺🥺""","=""https://www.instagram.com/islander_now""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277331469_771351860495162_7513703242724249871_n.jpg""","=""05/04/2022, 13:48:13"""
"=""31147321""","=""melisacent_""","=""17966227264545188""","=""@joeboblacey bless you 🙏🏻""","=""https://www.instagram.com/melisacent_""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/264127913_636020470759612_6413370392626479169_n.jpg""","=""05/04/2022, 13:49:53"""
"=""378349379""","=""nat_hoff25""","=""17934170231102791""","=""❤️🙌🙌🙌""","=""https://www.instagram.com/nat_hoff25""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/241670300_547431793225641_5864996545970704177_n.jpg""","=""05/04/2022, 13:52:59"""
"=""26521699413""","=""maurya_ankita_29""","=""17914457897418272""","=""@ahersaurabh_ 💜""","=""https://www.instagram.com/maurya_ankita_29""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/244436545_1912609445570747_3865091636725205076_n.jpg""","=""05/04/2022, 14:13:23"""
"=""345925762""","=""melsy_xoxo""","=""17945324020771177""","=""@jiji_w_ 😘😘😘""","=""https://www.instagram.com/melsy_xoxo""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/207587781_234538044902183_3200991000372085809_n.jpg""","=""05/04/2022, 15:59:03"""
"=""563978170""","=""meighanbakerr""","=""18160612495225670""","=""@steven_gremillion""","=""https://www.instagram.com/meighanbakerr""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/277416019_516122773300507_3422347154411804045_n.jpg""","=""05/04/2022, 16:08:38"""
"=""3129088650""","=""lao_ty""","=""17927568170186406""","=""@phoenixgoddess21 ❤️ always here for you 😘""","=""https://www.instagram.com/lao_ty""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/165639805_184618410139074_5436211051304069823_n.jpg""","=""05/04/2022, 17:17:12"""
