"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""50583400703""","=""lauren.callon""","=""18226719547109367""","=""Wow. This hit home hard.""","=""https://www.instagram.com/lauren.callon""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277894304_368858798468768_3102864859752584817_n.jpg""","=""04/03/2022, 23:51:24"""
"=""404625612""","=""najwazebian""","=""17975738275467655""","=""@natyleb ❤️❤️""","=""https://www.instagram.com/najwazebian""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/246898783_196346205969327_1734136219567854058_n.jpg""","=""05/03/2022, 00:04:08"""
"=""404625612""","=""najwazebian""","=""17930674834957100""","=""@jamila.motala ❤️""","=""https://www.instagram.com/najwazebian""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/246898783_196346205969327_1734136219567854058_n.jpg""","=""05/03/2022, 00:04:17"""
"=""404625612""","=""najwazebian""","=""17960042842608962""","=""@lauren.callon ❤️❤️""","=""https://www.instagram.com/najwazebian""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/246898783_196346205969327_1734136219567854058_n.jpg""","=""05/03/2022, 00:04:20"""
"=""19441456""","=""the_sweetestdays""","=""17938633693931148""","=""❤️""","=""https://www.instagram.com/the_sweetestdays""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/269817833_615350693050582_5655234694201428205_n.jpg""","=""05/03/2022, 00:15:52"""
"=""50646103016""","=""eknsngtn""","=""18014846203355622""","=""One of my favorite parts of the book ❤️""","=""https://www.instagram.com/eknsngtn""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/272222619_478289983690656_1631152674997365902_n.jpg""","=""05/03/2022, 01:07:44"""
"=""202116923""","=""beenishe""","=""17979903190483039""","=""Beautiful art""","=""https://www.instagram.com/beenishe""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/190676427_952627278820472_3157627024845190234_n.jpg""","=""05/03/2022, 01:17:53"""
"=""299785269""","=""julie.khal""","=""17924859839062380""","=""Just got your book and I can’t wait to start reading it! 💙 you are full of love and magic ✨""","=""https://www.instagram.com/julie.khal""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/275393115_632719304483232_2058321664751352901_n.jpg""","=""05/03/2022, 01:19:57"""
"=""10353057002""","=""sabia_naaz_09""","=""17896222772586573""","=""You are soo inspiring 🙌❤️""","=""https://www.instagram.com/sabia_naaz_09""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277860229_559961031984069_7780784656686299803_n.jpg""","=""05/03/2022, 01:29:54"""
"=""404625612""","=""najwazebian""","=""17856410531688855""","=""@julie.khal ❤️""","=""https://www.instagram.com/najwazebian""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/246898783_196346205969327_1734136219567854058_n.jpg""","=""05/03/2022, 01:38:20"""
"=""3207857251""","=""_xxnidhixx""","=""18031846480340778""","=""🔥❤️""","=""https://www.instagram.com/_xxnidhixx""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277114118_502372591418759_2915246696590860903_n.jpg""","=""05/03/2022, 01:39:23"""
"=""176282235""","=""dubldeezy""","=""17962004314548213""","=""🎯""","=""https://www.instagram.com/dubldeezy""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/277242675_340916384671716_1669045619401396949_n.jpg""","=""05/03/2022, 02:18:55"""
"=""13277774962""","=""thecosmicfeminist""","=""17968279216537697""","=""I absolutely loved creating this piece. Your words are healing Najwa. 🤍""","=""https://www.instagram.com/thecosmicfeminist""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/271785671_438559081343891_4499296842628008107_n.jpg""","=""05/03/2022, 02:37:40"""
"=""9385109183""","=""muhammadnaghmanmir""","=""17989761799449170""","=""Yes you are always right 🔥 ✅""","=""https://www.instagram.com/muhammadnaghmanmir""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277215625_581012909817010_7655829724021625259_n.jpg""","=""05/03/2022, 02:50:14"""
"=""2081863851""","=""lindslou_00""","=""17940619093790018""","=""💯""","=""https://www.instagram.com/lindslou_00""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277808115_153494310481921_5084100641949985652_n.jpg""","=""05/03/2022, 03:27:42"""
"=""13821196402""","=""farhana.naz1""","=""17932127030029758""","=""True agreed""","=""https://www.instagram.com/farhana.naz1""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/151200596_145530327401316_991216875242060977_n.jpg""","=""05/03/2022, 04:18:10"""
"=""5517548917""","=""x_nj71""","=""17903554352401604""","=""👏👏❤️""","=""https://www.instagram.com/x_nj71""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/274951315_2274180519395700_2656648222759996513_n.jpg""","=""05/03/2022, 04:52:18"""
"=""226301225""","=""samhunter8""","=""18127903327257033""","=""Fab artwork to go with your words.""","=""https://www.instagram.com/samhunter8""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/59956288_438233586964546_3044519569570922496_n.jpg""","=""05/03/2022, 05:02:25"""
"=""45261802342""","=""thewomenup""","=""18285073588012390""","=""❤️❤️""","=""https://www.instagram.com/thewomenup""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/275320801_714169999578295_8333939582481171972_n.jpg""","=""05/03/2022, 05:05:34"""
"=""392715606""","=""susansatz""","=""17962662928583068""","=""Beautiful the colors are so warm and inviting❤️""","=""https://www.instagram.com/susansatz""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/231660514_323839312760732_4617662405787652093_n.jpg""","=""05/03/2022, 05:11:40"""
"=""616103935""","=""razoon30""","=""18209028031135948""","=""😍😍😍😍😍""","=""https://www.instagram.com/razoon30""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/273445923_455567766280572_5701201792273493687_n.jpg""","=""05/03/2022, 05:38:36"""
"=""191412012""","=""diana7franco""","=""17948824540758564""","=""@najwazebian 👏👏👏""","=""https://www.instagram.com/diana7franco""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/155180734_251989689917001_6817622470880936629_n.jpg""","=""05/03/2022, 06:32:11"""
"=""51607077430""","=""talkelmusimodernart""","=""17901764897436273""","=""❤️""","=""https://www.instagram.com/talkelmusimodernart""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/271975947_1043646559531175_4477881069614238816_n.jpg""","=""05/03/2022, 07:09:22"""
"=""3031962049""","=""dorrachams""","=""18284416822010645""","=""Brilliant ❤️""","=""https://www.instagram.com/dorrachams""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/273584535_327133689341542_3421186691422332154_n.jpg""","=""05/03/2022, 07:23:10"""
"=""1140771343""","=""rissie26""","=""17848929161708059""","=""❤️""","=""https://www.instagram.com/rissie26""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277239949_436116524979044_1289475338392890286_n.jpg""","=""05/03/2022, 07:24:22"""
"=""1519056662""","=""evillarv""","=""17932484378044532""","=""I am my own home 🔥""","=""https://www.instagram.com/evillarv""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/166020290_2351742821636004_7509888662807564746_n.jpg""","=""05/03/2022, 10:13:38"""
"=""563399314""","=""nusratbhuiyan""","=""18188869459089056""","=""This hit home!""","=""https://www.instagram.com/nusratbhuiyan""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/119227742_950833932066169_2791914986411586971_n.jpg""","=""05/03/2022, 12:00:24"""
"=""276764775""","=""sadiarali""","=""17938734667919999""","=""Oh man that I felt""","=""https://www.instagram.com/sadiarali""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/271229053_1351999071988127_3880688811942896262_n.jpg""","=""05/03/2022, 12:02:22"""
"=""1217010497""","=""susiehurfy""","=""17865072500647585""","=""😍😍🔥🔥""","=""https://www.instagram.com/susiehurfy""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/180488445_1077310552765686_3669632889615545525_n.jpg""","=""05/03/2022, 12:55:39"""
"=""36793151""","=""purplesky_78""","=""18117677380273184""","=""I just bought that book! 💜""","=""https://www.instagram.com/purplesky_78""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/257470753_237323368338462_7295736951212699211_n.jpg""","=""05/03/2022, 13:01:21"""
"=""5713456072""","=""nessburce""","=""17913376013269167""","=""🙌""","=""https://www.instagram.com/nessburce""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/174424415_911306396104163_4862765152147696470_n.jpg""","=""05/03/2022, 13:29:02"""
"=""47800312898""","=""mahr.oosh22""","=""18126784522266835""","=""soo true🥺""","=""https://www.instagram.com/mahr.oosh22""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/240403471_4829073317178416_8747063962623181087_n.jpg""","=""05/03/2022, 15:21:28"""
"=""48849074459""","=""maple_l_e_a_f""","=""17932748083918873""","=""...💯😌""","=""https://www.instagram.com/maple_l_e_a_f""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/277931861_328188249199804_5709345061748424336_n.jpg""","=""05/03/2022, 17:22:11"""
"=""52122624843""","=""maariya_yibtiya""","=""17909705216426088""","=""Yes absolutely 😢""","=""https://www.instagram.com/maariya_yibtiya""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/275047721_1317260992120158_2583440112267336695_n.jpg""","=""05/03/2022, 20:20:32"""
"=""19451831243""","=""sunil_sunny111""","=""18208784260120980""","=""👏❤️""","=""https://www.instagram.com/sunil_sunny111""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277903316_2778539402455487_6727035330531069003_n.jpg""","=""05/03/2022, 20:42:47"""
"=""3602638849""","=""ri.miwy""","=""17984600005462343""","=""Love this ❤️""","=""https://www.instagram.com/ri.miwy""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/274774727_505412631145326_2865510035135139641_n.jpg""","=""06/03/2022, 02:24:00"""
"=""47690719915""","=""maysaalbahri""","=""17924373242074365""","=""Wow!""","=""https://www.instagram.com/maysaalbahri""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/270955230_302230338526840_7307822927951189319_n.jpg""","=""06/03/2022, 08:37:45"""
"=""3951500082""","=""landerrice""","=""17932497973927557""","=""Yup""","=""https://www.instagram.com/landerrice""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/185274092_476629940224062_7568137258946189241_n.jpg""","=""06/03/2022, 11:42:16"""
"=""6958331121""","=""nishthapruthi""","=""17910404312414741""","=""So very true 🙌 must not give anyone the power to make you Homeless... *Be your own Home*""","=""https://www.instagram.com/nishthapruthi""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/43985287_1842043532540848_7932625482690854912_n.jpg""","=""06/03/2022, 15:30:03"""
"=""45322351306""","=""root.to.love""","=""18225421768107047""","=""💖""","=""https://www.instagram.com/root.to.love""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/271940838_302748998469791_5539655673732689346_n.jpg""","=""06/03/2022, 15:40:38"""
"=""46216640111""","=""d.kaurs_clinic""","=""18190625146084934""","=""True❤️""","=""https://www.instagram.com/d.kaurs_clinic""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/269757604_426055998997613_1587985414256991606_n.jpg""","=""06/03/2022, 16:33:35"""
"=""6609873181""","=""the.w.i.l.d.flower""","=""18149160010217101""","=""Beautiful dance between words and illustration ❤️""","=""https://www.instagram.com/the.w.i.l.d.flower""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/192123627_131540162291327_7837549251956924312_n.jpg""","=""06/03/2022, 17:31:04"""
"=""48795755250""","=""5ampodcast01""","=""17911066166396607""","=""🙌🙌🙌🙌🙌🙌🙌💕""","=""https://www.instagram.com/5ampodcast01""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/217702830_176394414512426_2990567445347620606_n.jpg""","=""07/03/2022, 00:33:16"""
"=""46138697807""","=""emmaschipperspoetry""","=""17917124561337815""","=""so true ❤️❤️🥺""","=""https://www.instagram.com/emmaschipperspoetry""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/151807317_456977632003391_4080724657589889424_n.jpg""","=""07/03/2022, 02:59:14"""
"=""44681635929""","=""vocapagla8""","=""18035742643328271""","=""No one can take possession over yo u until you become afraid of your present situation.""","=""https://www.instagram.com/vocapagla8""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/273181154_803478883959419_8755817495828756582_n.jpg""","=""08/03/2022, 19:06:25"""
"=""4222411483""","=""sonyasoni86""","=""17915906969234596""","=""Wao incredible ❤️❤️❤️❤️🔥""","=""https://www.instagram.com/sonyasoni86""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/244997222_464952651380933_1390849044609367685_n.jpg""","=""10/03/2022, 07:58:11"""
"=""1607687""","=""cmsr17""","=""17970031450538898""","=""👏""","=""https://www.instagram.com/cmsr17""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/273990490_1361354737619418_1291570454987826814_n.jpg""","=""14/03/2022, 23:10:50"""
"=""5695773018""","=""paula_pasquale5""","=""17934813791009430""","=""❤️❤️❤️""","=""https://www.instagram.com/paula_pasquale5""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/61883414_609720189437751_5240716822541500416_n.jpg""","=""15/03/2022, 13:11:23"""
"=""13984187347""","=""aditisharma_07""","=""17922248537119998""","=""Lines❤️""","=""https://www.instagram.com/aditisharma_07""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277483072_400100001468730_3867355240561314268_n.jpg""","=""17/03/2022, 16:11:02"""
"=""4950517955""","=""crossing_the_cosmo""","=""17957084905635327""","=""Nicely said""","=""https://www.instagram.com/crossing_the_cosmo""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277291649_2171191963046617_4391372298749597962_n.jpg""","=""20/03/2022, 07:47:13"""
"=""404625612""","=""najwazebian""","=""17922810239232146""","=""@ks_x94 ❤️""","=""https://www.instagram.com/najwazebian""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/246898783_196346205969327_1734136219567854058_n.jpg""","=""04/03/2022, 21:14:44"""
"=""404625612""","=""najwazebian""","=""17928930911103049""","=""@seher_the_light ❤️""","=""https://www.instagram.com/najwazebian""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/246898783_196346205969327_1734136219567854058_n.jpg""","=""04/03/2022, 21:14:48"""
"=""404625612""","=""najwazebian""","=""17874375464649773""","=""@mynamemeans_perseverance ❤️❤️❤️❤️""","=""https://www.instagram.com/najwazebian""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/246898783_196346205969327_1734136219567854058_n.jpg""","=""04/03/2022, 21:15:10"""
"=""6123858603""","=""nat.viau""","=""17973598588507320""","=""Love the art🖤😍👌🏽👌🏽""","=""https://www.instagram.com/nat.viau""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277362834_996641694598559_8161468789241822504_n.jpg""","=""04/03/2022, 21:15:43"""
