"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""2203744748""","=""bunkysue""","=""17933504945105334""","=""Except that's he's found a way to be exactly that""","=""https://www.instagram.com/bunkysue""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/252558524_312001260430969_3257717879386404848_n.jpg""","=""06/04/2022, 05:19:37"""
"=""707101852""","=""ashe_burns""","=""17946201925760150""","=""@ashley.peghini love you ❤️""","=""https://www.instagram.com/ashe_burns""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/275897589_669956564449172_8279586695169118210_n.jpg""","=""06/04/2022, 05:43:24"""
"=""2102043655""","=""rajsandhu0011""","=""18122324974279364""","=""@dmn2800""","=""https://www.instagram.com/rajsandhu0011""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/168993973_254473433094655_5194684113513091731_n.jpg""","=""06/04/2022, 05:43:59"""
"=""240432011""","=""immartinarahim""","=""18207838522180467""","=""So true""","=""https://www.instagram.com/immartinarahim""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/11385237_1585082521746110_854946211_a.jpg""","=""06/04/2022, 05:44:47"""
"=""5800480108""","=""dmn2800""","=""18087572584288210""","=""@rajsandhu0011 💯""","=""https://www.instagram.com/dmn2800""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/275184559_2229020937262491_3910992383986920117_n.jpg""","=""06/04/2022, 06:03:58"""
"=""325759459""","=""prettysteffy""","=""18159372640224894""","=""Anytime 💛, you got this!""","=""https://www.instagram.com/prettysteffy""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277925875_394982352444021_6868132432515405253_n.jpg""","=""06/04/2022, 06:18:03"""
"=""8887334521""","=""trainingwheelsfitness""","=""17862700505684391""","=""❤️❤️""","=""https://www.instagram.com/trainingwheelsfitness""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/229581948_156318906614242_6042797153696799124_n.jpg""","=""06/04/2022, 06:47:11"""
"=""178771919""","=""brinlaure""","=""17954621941692771""","=""🙌🙌🙌""","=""https://www.instagram.com/brinlaure""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277696391_463337188904818_690780723224075451_n.jpg""","=""06/04/2022, 06:53:52"""
"=""5763984082""","=""thenomadicseeker""","=""18008024788395569""","=""🤍✨""","=""https://www.instagram.com/thenomadicseeker""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/90496388_212388906524617_7936293805668433920_n.jpg""","=""06/04/2022, 07:03:46"""
"=""11336510442""","=""711rodriguez_""","=""18054932938310299""","=""👏👏👏""","=""https://www.instagram.com/711rodriguez_""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/51144971_421136081964340_5559539151230992384_n.jpg""","=""06/04/2022, 07:25:32"""
"=""2176666882""","=""ashley.peghini""","=""17971493107505951""","=""@ashe_burns thank you honey, love you ❤️""","=""https://www.instagram.com/ashley.peghini""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/204102959_967280090740935_2148545910086571468_n.jpg""","=""06/04/2022, 08:26:55"""
"=""40296345352""","=""ikfreija_""","=""17959388587648803""","=""On point ❤️""","=""https://www.instagram.com/ikfreija_""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277966932_136693812224507_4670805855612595907_n.jpg""","=""06/04/2022, 08:50:17"""
"=""17202212713""","=""sarcord68""","=""17924510024255480""","=""No""","=""https://www.instagram.com/sarcord68""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/276967923_120448363733602_2258623329021034641_n.jpg""","=""06/04/2022, 08:57:24"""
