"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""559969329""","=""mimznidz""","=""17934580589039041""","=""@hmohtar""","=""https://www.instagram.com/mimznidz""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/70600065_529138001194077_7386917233097703424_n.jpg""","=""29/03/2022, 12:57:30"""
"=""7364394146""","=""janvhi_2912""","=""17918529215208648""","=""@devika_jayesh_18 love you too 💗""","=""https://www.instagram.com/janvhi_2912""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/277079287_338984988257877_7646110593772066778_n.jpg""","=""29/03/2022, 13:03:01"""
"=""12754253419""","=""_seju_20""","=""18155433802217354""","=""❤️❤️""","=""https://www.instagram.com/_seju_20""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/274967066_514205690421966_4837972387498681139_n.jpg""","=""29/03/2022, 13:09:48"""
"=""915858681""","=""nisa_in05""","=""17958067639631375""","=""❤️""","=""https://www.instagram.com/nisa_in05""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/274288292_316959000413380_1476572179821400584_n.jpg""","=""29/03/2022, 13:18:19"""
"=""48990821506""","=""shagufta.shiba""","=""17859395159684225""","=""🙌""","=""https://www.instagram.com/shagufta.shiba""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/275254040_552199355902257_4463365031881333564_n.jpg""","=""29/03/2022, 13:46:17"""
"=""7986903729""","=""aditiii_.d""","=""17944126597805006""","=""This one is true but what to do when you can't stop being like this so people take advantage of your too good to be true nature.""","=""https://www.instagram.com/aditiii_.d""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/262852618_998579474024076_2129265550653916146_n.jpg""","=""29/03/2022, 13:54:04"""
"=""3014200708""","=""sabakhanlodhi13""","=""17933519198078713""","=""Thissssss❤️❤️❤️❤️""","=""https://www.instagram.com/sabakhanlodhi13""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/276971814_502113448171914_2504502765118653581_n.jpg""","=""29/03/2022, 14:24:02"""
"=""2107415556""","=""mallymalsmals""","=""17914769240292154""","=""@matetei_khiangte_ee""","=""https://www.instagram.com/mallymalsmals""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/275008199_342184017830695_1902280857299070834_n.jpg""","=""29/03/2022, 14:34:17"""
"=""3315574142""","=""allie.law""","=""17918615543210654""","=""❤️""","=""https://www.instagram.com/allie.law""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/211506245_800323997353187_8743298063324988598_n.jpg""","=""29/03/2022, 14:42:28"""
"=""50059830391""","=""xoxo_96_""","=""17945310946883394""","=""This is so beautiful to hear❤️❤️❤️ Tqsm dear :’)""","=""https://www.instagram.com/xoxo_96_""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/275626239_337657308410356_793024748011158027_n.jpg""","=""29/03/2022, 14:43:47"""
"=""247334321""","=""juilywagleofficial""","=""17981080222493382""","=""❤️❤️❤️""","=""https://www.instagram.com/juilywagleofficial""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/274677148_645552913189634_8099995871351303836_n.jpg""","=""29/03/2022, 14:46:02"""
"=""8756380364""","=""moon__.lady""","=""18209939170192613""","=""❤️❤️""","=""https://www.instagram.com/moon__.lady""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/212098132_143527641126584_7235654011312412469_n.jpg""","=""29/03/2022, 14:55:53"""
"=""475602548""","=""katclems""","=""17928413768175388""","=""@jocoope""","=""https://www.instagram.com/katclems""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/271776367_1523571411357328_3283509635304833858_n.jpg""","=""29/03/2022, 14:59:11"""
"=""2617949""","=""m4m43r1k4""","=""17908490558355627""","=""❤️""","=""https://www.instagram.com/m4m43r1k4""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/196275735_320232282991951_1827953132039255560_n.jpg""","=""29/03/2022, 15:50:20"""
"=""467196492""","=""ainho_indiana""","=""18192578950094089""","=""@analipacc pa q practiques inglés ❤️""","=""https://www.instagram.com/ainho_indiana""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/65172127_458365061624005_6842806698453762048_n.jpg""","=""29/03/2022, 15:53:19"""
"=""8152033""","=""isthischarlie""","=""17986290499462317""","=""Well, gosh 🥺❤️""","=""https://www.instagram.com/isthischarlie""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/277325213_132167949362352_743586727508942853_n.jpg""","=""29/03/2022, 16:22:43"""
"=""1511770253""","=""pooja_bhogle_""","=""17874073382662425""","=""❤️""","=""https://www.instagram.com/pooja_bhogle_""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/275956422_653525569271070_9149966787067399020_n.jpg""","=""29/03/2022, 16:40:19"""
"=""4529276846""","=""lizyxzjs7101546""","=""17938954324955329""","=""❤️✨""","=""https://www.instagram.com/lizyxzjs7101546""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/83582976_790449824762633_3224850338498478080_n.jpg""","=""29/03/2022, 17:10:09"""
