"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""1614530556""","=""shanisyaaa""","=""17932202216075735""","=""@maulidiyatsabita 🤍🤍""","=""https://www.instagram.com/shanisyaaa""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/68964074_725228444593827_8409906532367466496_n.jpg""","=""09/03/2022, 07:20:07"""
"=""1429084""","=""shikapia""","=""18169439872205584""","=""@minaalk @apekshas8 @deekhem love you all ❤️""","=""https://www.instagram.com/shikapia""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/142256366_516752045967873_8343215176733459982_n.jpg""","=""09/03/2022, 07:33:59"""
"=""190502139""","=""danielavdias""","=""18117616930274369""","=""@t.ribeiroboulting maior saudades!! Te amooo sis""","=""https://www.instagram.com/danielavdias""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/11848967_849326488479067_1893507163_a.jpg""","=""09/03/2022, 08:04:50"""
"=""1525666911""","=""nieceyg6""","=""17897156096544524""","=""@soulkhadija Right back at you ❤️🌹""","=""https://www.instagram.com/nieceyg6""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/116675248_314448889698311_935398340994052858_n.jpg""","=""09/03/2022, 08:20:39"""
"=""31139382""","=""mikajain""","=""17954872222639612""","=""@loria91 @nsastri @jhondros""","=""https://www.instagram.com/mikajain""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/275412417_510807877287962_7856805820494051139_n.jpg""","=""09/03/2022, 08:29:51"""
"=""2230414985""","=""renata.oliveirasena""","=""17867214281639439""","=""@laila.valentim""","=""https://www.instagram.com/renata.oliveirasena""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/200034229_581166976201928_5640234572163265178_n.jpg""","=""09/03/2022, 08:50:03"""
"=""714292032""","=""__sweetcaroline___""","=""17921892974263753""","=""I wish I had friends that were girls 😭""","=""https://www.instagram.com/__sweetcaroline___""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/128702112_202755034796820_1443779976022884069_n.jpg""","=""09/03/2022, 09:03:21"""
"=""17571503""","=""emmahanley16""","=""18282590629055008""","=""@maddybethune_ this was the quote i was talking abiut""","=""https://www.instagram.com/emmahanley16""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/275485884_497070075321631_2084218691377392003_n.jpg""","=""09/03/2022, 09:39:29"""
"=""53531528""","=""madi_paige_9""","=""17909059655445650""","=""@scarmcintosh @annabrinsonn @linds_caroline @_maggiedavis @hannahhwatson @harleywilkerson""","=""https://www.instagram.com/madi_paige_9""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/271761183_459162762325398_8224109466673144051_n.jpg""","=""09/03/2022, 10:38:34"""
"=""1560795818""","=""gboo1213""","=""17930451239105311""","=""@_ayymil @boeduds @cali_babe_rose @kat.zendejas @evelynppaige @anabelpak 🤍""","=""https://www.instagram.com/gboo1213""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/88793224_2565758403668007_1919869717254766592_n.jpg""","=""09/03/2022, 11:11:45"""
"=""184585104""","=""itsnancyy26""","=""18190715587080294""","=""@smileceecee 🥺😭💖💖""","=""https://www.instagram.com/itsnancyy26""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/272984116_912111306332294_6295158808591347675_n.jpg""","=""09/03/2022, 13:27:37"""
"=""184585104""","=""itsnancyy26""","=""17855037374719025""","=""@ellenahhmarie 💕💕🥺""","=""https://www.instagram.com/itsnancyy26""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/272984116_912111306332294_6295158808591347675_n.jpg""","=""09/03/2022, 13:27:51"""
"=""184585104""","=""itsnancyy26""","=""17940073897816374""","=""@nancee___ 🤍🤍""","=""https://www.instagram.com/itsnancyy26""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/272984116_912111306332294_6295158808591347675_n.jpg""","=""09/03/2022, 13:28:13"""
