"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""15899507057""","=""___margaret_ok___""","=""17940213673814570""","=""What a beauty please😍😍😍🔥""","=""https://www.instagram.com/___margaret_ok___""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/271684166_278782257585209_6001349458348293475_n.jpg""","=""02/03/2022, 05:32:25"""
"=""50177216143""","=""business_promo.07""","=""17875142624607669""","=""Promote it on📩 @california_fems""","=""https://www.instagram.com/business_promo.07""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/259860313_331048201707594_4373037939620566199_n.jpg""","=""02/03/2022, 05:32:26"""
"=""44213432342""","=""brunanascimentor""","=""17864606717679651""","=""Me and my husband had a Fight 2 years ago after I gave birth  to my first daughter and that made he left me and my daughter and I begged him and he came back together but was acting strange after some time then I asked him what was wrong but he kept on ignoring me  I found out he was cheating on me and I was furious and we entered into a very hot argument and he angrily left again and was leaving with the other lady .I tried my best to get him back but failed ;then I decided to give up and move on with my life then I saw a comment on line of a lady thanking @doctor__adilo for what he has done for her then I decided to message to see if he can help,I messaged him and he told me what to do and I followed the instructions to the last and now and with my lovely husband and we are having a happy and a beautiful family.thanks @doctor__adilo for what you have done for me and my family I will forever be grateful.""","=""https://www.instagram.com/brunanascimentor""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/274264495_545612656548209_5291030792633032427_n.jpg""","=""02/03/2022, 05:32:32"""
"=""51642819905""","=""priyasingh32188""","=""17955050149650107""","=""Send pic @contentofblack_""","=""https://www.instagram.com/priyasingh32188""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/272313203_4905398172851574_8515163706832993478_n.jpg""","=""02/03/2022, 05:47:41"""
"=""24815979009""","=""between.the.quill""","=""18003843919403114""","=""❤️❤️❤️❤️""","=""https://www.instagram.com/between.the.quill""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/274121138_925885528069946_1379014683109326285_n.jpg""","=""02/03/2022, 09:09:19"""
"=""38822125032""","=""d.y.iyer""","=""17979159697485392""","=""❤️""","=""https://www.instagram.com/d.y.iyer""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/275108341_663587144953575_3749070272373413709_n.jpg""","=""02/03/2022, 09:45:31"""
"=""48408933768""","=""late_.night_tales""","=""17909980130393799""","=""❤❤❤""","=""https://www.instagram.com/late_.night_tales""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/274979369_625699078494145_5744853324296690861_n.jpg""","=""03/03/2022, 12:27:10"""
