"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""26315130707""","=""mitzie75mma""","=""17907006431514881""","=""❤️""","=""https://www.instagram.com/mitzie75mma""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/275147856_5486250044737864_1253661333158886239_n.jpg""","=""06/03/2022, 16:33:14"""
"=""12992911465""","=""theartmired""","=""17932841686923268""","=""❤️""","=""https://www.instagram.com/theartmired""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/108170464_589312298674445_4964706008463293417_n.jpg""","=""06/03/2022, 16:36:14"""
"=""47563566409""","=""mamuscari""","=""17932352099013846""","=""simple, yet true 🤍""","=""https://www.instagram.com/mamuscari""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/209800498_965944177499979_2057935038195080597_n.jpg""","=""06/03/2022, 17:07:51"""
"=""224920373""","=""annaya_ak""","=""17935702714975233""","=""❤️❤️""","=""https://www.instagram.com/annaya_ak""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/202287434_558246802026253_2801674124598766319_n.jpg""","=""06/03/2022, 17:17:34"""
"=""7423012706""","=""soulwords66""","=""17915733077494288""","=""❤️❤️❤️""","=""https://www.instagram.com/soulwords66""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/271035648_1344097982695594_7951350534164367857_n.jpg""","=""06/03/2022, 17:26:47"""
"=""51266581138""","=""sivaangiquotes""","=""17932485341044279""","=""True ❤️""","=""https://www.instagram.com/sivaangiquotes""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/275369738_534968657877508_7105150270458570190_n.jpg""","=""06/03/2022, 17:42:50"""
"=""25927636754""","=""michelle_pasqualini""","=""17981595577479701""","=""🙏🏼💥🌈""","=""https://www.instagram.com/michelle_pasqualini""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/274790975_377142443846743_2132154528978097532_n.jpg""","=""06/03/2022, 17:53:34"""
"=""4146845185""","=""dottiemcgeerrusso""","=""17958688951575371""","=""❤️""","=""https://www.instagram.com/dottiemcgeerrusso""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/273945935_121808280409119_3566629120427462075_n.jpg""","=""06/03/2022, 17:58:46"""
"=""15995349498""","=""lost_nyctophiliac""","=""17880255878634475""","=""@snooze1099 🥺❤️""","=""https://www.instagram.com/lost_nyctophiliac""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/239226869_528254998467716_3728390251081791283_n.jpg""","=""06/03/2022, 18:12:04"""
"=""4323060525""","=""miyu.wtf""","=""17938809982831105""","=""❤️❤️❤️""","=""https://www.instagram.com/miyu.wtf""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/210882092_127830389496757_6778139484933968000_n.jpg""","=""06/03/2022, 18:40:06"""
"=""4614858323""","=""thewriterspen321""","=""17914354844365888""","=""drowning""","=""https://www.instagram.com/thewriterspen321""","=""https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg""","=""06/03/2022, 18:40:07"""
"=""42758019""","=""katherinecollaco""","=""17950866370692831""","=""I needed this. Thank you 💜""","=""https://www.instagram.com/katherinecollaco""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/240704094_205706651581850_18267968940302695_n.jpg""","=""06/03/2022, 19:04:02"""
"=""1109575376""","=""__6ixgod_""","=""17902886549404879""","=""This is rip off of hector babossa""","=""https://www.instagram.com/__6ixgod_""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/170257207_2973067646285745_2971734691470357537_n.jpg""","=""06/03/2022, 19:38:06"""
"=""35937521906""","=""iwasnka""","=""18048545827315716""","=""So why Don't you help me to find my way when am lost""","=""https://www.instagram.com/iwasnka""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/250483926_418052296589582_3351386023488764328_n.jpg""","=""06/03/2022, 19:49:55"""
"=""26921250786""","=""babypotato.writes""","=""17935829314968109""","=""❤️""","=""https://www.instagram.com/babypotato.writes""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/274201733_373454947540994_4720503733572769978_n.jpg""","=""06/03/2022, 20:12:52"""
"=""9294912651""","=""snooze1099""","=""17978818969454628""","=""@lost_nyctophiliac so true""","=""https://www.instagram.com/snooze1099""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/274755387_282761593941748_4591405433747587570_n.jpg""","=""06/03/2022, 20:44:16"""
"=""3063800612""","=""neelam_k16""","=""17935423015984346""","=""🥺❤️""","=""https://www.instagram.com/neelam_k16""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/273602622_314107320650022_7858315492739523208_n.jpg""","=""06/03/2022, 22:29:56"""
"=""54873684""","=""riikkacouture""","=""17941467784784462""","=""😍""","=""https://www.instagram.com/riikkacouture""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/22639420_151959545539172_1415626293117976576_n.jpg""","=""06/03/2022, 23:18:29"""
"=""5014333851""","=""laylowjonny""","=""17937690655864868""","=""@mitzie75mma There are times when life seem to be going very rough and it becomes harder to be strong, getting help from the right person can restore our happiness and joy which is what @priestess_bola did for me and helped me restore my marriage when I thought my husband will never forgive me but with the help of @priestess_bola my husband came back and now it’s been love and happiness all through. Thank you @priestess_bola""","=""https://www.instagram.com/laylowjonny""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/271465261_4870496023010747_920843497897811434_n.jpg""","=""06/03/2022, 23:52:39"""
"=""5695599""","=""thesupaldesai""","=""17848147817736569""","=""Needed this <3""","=""https://www.instagram.com/thesupaldesai""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/54512278_277710799837190_7874488371580502016_n.jpg""","=""07/03/2022, 00:14:39"""
"=""24919269""","=""she.wolf.path""","=""18118500715281482""","=""A beautiful reminder""","=""https://www.instagram.com/she.wolf.path""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/254544048_850435878971708_7768383769119699178_n.jpg""","=""07/03/2022, 00:30:47"""
"=""261695579""","=""joshjharp""","=""17950390483694751""","=""@imadairyqueen he strikes again""","=""https://www.instagram.com/joshjharp""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/148361451_430942601489506_5055023780049978901_n.jpg""","=""07/03/2022, 00:45:13"""
"=""13973523841""","=""soto_ayorro""","=""17928625724110113""","=""It is hard to give up on love
and we can always make our relationship a
success so we have to fight for the one we love
after my husband left me for months I was
lonely, sad luckily I was directed to a very kind
and powerful man @spiritual_prophet_adu who helped
me brought back my husband and now he loves
me far more than ever am so happy with life
now thank you so much @spiritual_prophet_adu""","=""https://www.instagram.com/soto_ayorro""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/273544379_472624561243638_2256574228035365913_n.jpg""","=""07/03/2022, 01:13:46"""
"=""26315130707""","=""mitzie75mma""","=""17962729624548860""","=""@laylowjonny No comment""","=""https://www.instagram.com/mitzie75mma""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/275147856_5486250044737864_1253661333158886239_n.jpg""","=""07/03/2022, 01:32:32"""
"=""1431225""","=""christiandali""","=""17953733422711779""","=""What a Winnie the Pooh type reference""","=""https://www.instagram.com/christiandali""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/119233966_253154185875953_1294131993637374673_n.jpg""","=""07/03/2022, 01:46:50"""
"=""4767611293""","=""boggie.b""","=""17931325207959014""","=""Oh my god that ink is beautiful, what pen did you use?!?""","=""https://www.instagram.com/boggie.b""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/162138242_493636518719433_8831193299766208031_n.jpg""","=""07/03/2022, 04:57:54"""
"=""1357952825""","=""krisstinamendozaaa""","=""17915583155228214""","=""❤️❤️❤️""","=""https://www.instagram.com/krisstinamendozaaa""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/262395676_908222800058463_1097556457411907054_n.jpg""","=""07/03/2022, 05:56:03"""
"=""1735923672""","=""helen_truran""","=""17926811219161911""","=""So true!!""","=""https://www.instagram.com/helen_truran""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/275541381_3225006257728452_4768197886117323785_n.jpg""","=""07/03/2022, 05:56:21"""
"=""2392280087""","=""fg_manos""","=""18272267233064312""","=""👏 Serendipitous. Love it when a bunch of us writers are tuning into the same wavelength. Just wrote a piece in Spanish with a very similar expression. I invite you all to check it out on my Reel.""","=""https://www.instagram.com/fg_manos""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/161773302_1100610207126382_8321892742424835897_n.jpg""","=""07/03/2022, 06:38:12"""
"=""27764846893""","=""auntcheryldean""","=""17916119162197440""","=""I know""","=""https://www.instagram.com/auntcheryldean""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/172138021_1101649053688113_6946809817652034202_n.jpg""","=""07/03/2022, 09:06:24"""
"=""52149056323""","=""iambervasquez""","=""17933217418913875""","=""Agree ❤️ And accepting that you are indeed lost is a step closer to being found.""","=""https://www.instagram.com/iambervasquez""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/275403152_354479609923464_3677444122980044072_n.jpg""","=""07/03/2022, 09:26:41"""
"=""1417470310""","=""family_movie_night""","=""17895266093568841""","=""@brookej_81 and @_naakah aren't we though?!❤️""","=""https://www.instagram.com/family_movie_night""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/272246919_1004179486874814_551627264146716805_n.jpg""","=""07/03/2022, 09:52:52"""
"=""4226783020""","=""segalkatie""","=""18104604121304547""","=""Finch""","=""https://www.instagram.com/segalkatie""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/274465389_366606458360246_1987027738310106484_n.jpg""","=""07/03/2022, 10:25:43"""
"=""2316607174""","=""sharewithme_sharilee""","=""17909256233513422""","=""🔥🔥""","=""https://www.instagram.com/sharewithme_sharilee""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/275047729_1039545916775557_3600239258352364694_n.jpg""","=""07/03/2022, 14:03:32"""
"=""41715971428""","=""poett.feels""","=""17853732476721288""","=""Daammnn 🔥🔥🔥 this, this is great.  Love it""","=""https://www.instagram.com/poett.feels""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/119810003_3009413005829221_7519444329195010398_n.jpg""","=""07/03/2022, 14:22:04"""
"=""1516810392""","=""shotsbyhosen""","=""17968109290550571""","=""Kossher""","=""https://www.instagram.com/shotsbyhosen""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/274534619_3213399028889171_370933964888215513_n.jpg""","=""07/03/2022, 16:49:17"""
"=""48615350066""","=""silvpoetry""","=""18206897752131778""","=""Got lost also my map was stolen and its night and i cant see shit now how do i walk through life like that bro""","=""https://www.instagram.com/silvpoetry""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/273024898_356723196296061_4996029016406594899_n.jpg""","=""07/03/2022, 17:16:25"""
"=""2762514971""","=""backtoback.scoliosis""","=""17868191561670739""","=""❤️❤️❤️""","=""https://www.instagram.com/backtoback.scoliosis""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/15056722_602796669922605_3018752261170921472_a.jpg""","=""07/03/2022, 18:23:59"""
"=""42987709538""","=""buchsthetik""","=""17980507669443041""","=""❤️""","=""https://www.instagram.com/buchsthetik""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/272382760_438417494644982_2552606179351512247_n.jpg""","=""07/03/2022, 20:27:23"""
"=""49166003135""","=""comfort.in.me""","=""17955913465654540""","=""So good""","=""https://www.instagram.com/comfort.in.me""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/275329122_404641001467753_3020256152606893107_n.jpg""","=""07/03/2022, 20:49:48"""
"=""2180416025""","=""selenaman73""","=""18210488995135935""","=""I've lost my way foresure""","=""https://www.instagram.com/selenaman73""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/266758073_207159778172927_2556061557973836100_n.jpg""","=""07/03/2022, 21:38:11"""
"=""1041501295""","=""c.omg.t""","=""17917889885181072""","=""👏Facts""","=""https://www.instagram.com/c.omg.t""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/275377042_299587678773599_9170133182274658075_n.jpg""","=""07/03/2022, 23:45:18"""
"=""185431741""","=""mamacavv""","=""17895756500579303""","=""@alicavv""","=""https://www.instagram.com/mamacavv""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/134409050_703134880403529_702047071965808332_n.jpg""","=""08/03/2022, 01:21:37"""
"=""1635824238""","=""so.ul.lo.v.e""","=""17857347452681523""","=""🎇YES🎇""","=""https://www.instagram.com/so.ul.lo.v.e""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/273122130_691485438695810_6682860344781314640_n.jpg""","=""08/03/2022, 04:15:17"""
"=""7726377587""","=""lumensyyc""","=""17914937354345187""","=""❤️ this""","=""https://www.instagram.com/lumensyyc""","=""https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-19/183816081_167104111996620_2171579570879572756_n.jpg""","=""08/03/2022, 13:13:37"""
"=""40296404136""","=""zcharie02""","=""17949990649742782""","=""❤️""","=""https://www.instagram.com/zcharie02""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/271474814_1226607587742995_3978818725635544152_n.jpg""","=""08/03/2022, 23:00:41"""
"=""4767611293""","=""boggie.b""","=""17915155154347269""","=""Thanks so much for replying""","=""https://www.instagram.com/boggie.b""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/162138242_493636518719433_8831193299766208031_n.jpg""","=""09/03/2022, 00:53:21"""
"=""47705145907""","=""meiyongriffin77""","=""18202439695147215""","=""It says in the bible in order to have Jesus Christ one have to lose his life... Which means leave your old life behind to find a new one in Christ!""","=""https://www.instagram.com/meiyongriffin77""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/275309799_501673158151784_2068557917057397847_n.jpg""","=""09/03/2022, 05:31:47"""
"=""47705145907""","=""meiyongriffin77""","=""17855558792708953""","=""But guess what I thank God I've already done!🤔🔨📌+""","=""https://www.instagram.com/meiyongriffin77""","=""https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/275309799_501673158151784_2068557917057397847_n.jpg""","=""09/03/2022, 05:38:11"""
